movie_id,tmdbId,cast,director
2591,25512,"[('Olivier', 'Mathieu Demy'), ('Jeanne', 'Virginie Ledoyen'), ('François', 'Jacques Bonnaffé')]",Olivier Ducastel
2592,143299,"[('Gordon Trout', 'Martin Landau'), ('Eddie', 'Kris Kristofferson'), ('Cam', 'Shawn Hatosy')]",Bradley Battersby
2593,22826,"[('Loris', 'Roberto Benigni'), ('Jessica Rossetti', 'Nicoletta Braschi'), ('Paride Taccone, le psychiatre', 'Michel Blanc')]",Roberto Benigni
2594,1902,"[('César', 'Eduardo Noriega'), ('Sofía', 'Penélope Cruz'), ('Antonio', 'Chete Lera')]",Alejandro Amenábar
2595,445590,"[('Himself', 'Arnold Mostowicz'), ('Reader (voice)', 'Jürgen Andreas'), ('', 'Artur Brauner')]",Dariusz Jabłoński
2596,6396,"[('Stevo', 'Matthew Lillard'), ('Bob', 'Michael A. Goorjian'), ('Trish', 'Annabeth Gish')]",James Merendino
2597,39964,"[('Dylan Ramsey', 'David Spade'), ('Lila', 'Sophie Marceau'), ('Ginger', 'Ever Carradine')]",Jeff Pollack
2598,12596,"[('Nick Falzone', 'John Cusack'), ('Russell Bell', 'Billy Bob Thornton'), ('Connie Falzone', 'Cate Blanchett')]",Mike Newell
2599,9451,"[('Jim McAllister', 'Matthew Broderick'), ('Tracy Flick', 'Reese Witherspoon'), ('Paul Metzler', 'Chris Klein')]",Alexander Payne
2600,1946,"[('Allegra Geller', 'Jennifer Jason Leigh'), ('Ted Pikul', 'Jude Law'), ('Kiri Vinokur', 'Ian Holm')]",David Cronenberg
2601,89522,"[('Godfrey Usher', 'Geoffrey Rush'), ('Dr. Richard Shorkinghorn', 'David Wenham'), ('Kate Haslett', ""Frances O'Connor"")]",Peter Duncan
2602,42230,"[('""Samantha"" / Ah Wei', 'Evelyne Kraft'), ('Johnnie Fang / Johnny Chen Zheng Feng', 'Danny Lee Sau-Yin'), ('Lu Tien', 'Ku Feng')]",Ho Meng-Hua
2603,139445,"[('', 'Anne-Marie Cadieux'), ('', 'Marie Gignac'), ('', 'Richard Fréchette')]",Robert Lepage
2604,74140,"[('Himself', 'Paul Bowles'), ('Himself', 'William S. Burroughs'), ('Himself', 'Allen Ginsberg')]",Jennifer Baichwal
2605,1844,"[('Robert ""Mac"" MacDougal', 'Sean Connery'), ('Virginia ""Gin"" Baker', 'Catherine Zeta-Jones'), ('Hector Cruz', 'Will Patton')]",Jon Amiel
2606,6552,"[('Anton', 'Devon Sawa'), ('Mick', 'Seth Green'), ('Molly', 'Jessica Alba')]",Rodman Flender
2607,24584,"[('Steven Carter', 'Ben Silverstone'), ('John Dixon', 'Brad Gorton'), ('Linda', 'Charlotte Brittain')]",Simon Shore
2608,213985,"[('Robert Marling', 'Martin Donovan'), ('Jennifer Marling', 'Joanna Going'), ('Heaven (as Danny Edwards)', 'Daniel Edwards')]",Scott Reynolds
2609,25471,"[('Bian Lian Wang', 'Zhu Xu'), ('Doggie', 'Chow Yam-Ying'), ('Liang Su Lan', 'Chiu Liu-Kong')]",Wu Tian-Ming
2610,4154,"[('James Hager', 'Harvey Keitel'), ('Hai', 'Đơn Dương'), ('Kien An', 'Ngoc Hiep Nguyen')]",Tony Bui
2611,28519,"[('Catherine Winslow', 'Rebecca Pidgeon'), ('Grace Winslow', 'Gemma Jones'), ('Arthur Winslow', 'Nigel Hawthorne')]",David Mamet
2612,3309,"[('Mildred Pierce', 'Joan Crawford'), ('Wally Fay', 'Jack Carson'), ('Monte Beragon', 'Zachary Scott')]",Michael Curtiz
2613,18462,"[('Regina', 'Catherine Mary Stewart'), ('Hector', 'Robert Beltran'), ('Samantha', 'Kelli Maroney')]",Thom Eberhardt
2614,28941,"[('Alison Parks', 'Kelli Maroney'), ('Ferdy Meisel', ""Tony O'Dell""), ('Suzie Lynn', 'Barbara Crampton')]",Jim Wynorski
2615,18252,"[(""Michael 'Mike' Harlan"", 'John Stockwell'), ('Bob Roberts', 'Dennis Hopper'), ('Ellie Sawyer', 'Danielle von Zerneck')]",Jonathan R. Betuel
2616,8592,"[('Dick Tracy', 'Warren Beatty'), ('Big Boy Caprice', 'Al Pacino'), ('Breathless Mahoney', 'Madonna')]",Warren Beatty
2617,564,"[(""Richard O'Connell"", 'Brendan Fraser'), ('Evelyn Carnahan', 'Rachel Weisz'), ('Jonathan Carnahan', 'John Hannah')]",Stephen Sommers
2618,13852,"[('Darryl Kerrigan', 'Michael Caton'), ('Sal Kerrigan', 'Anne Tenney'), ('Dale Kerrigan', 'Stephen Curry')]",Rob Sitch
2619,140519,"[('Rebecca', 'Ione Skye'), ('Laura', 'Lumi Cavazos'), ('Jennifer', 'Amanda de Cadenet')]",Linda Kandel
2620,25232,"[(""Kieran O'Day"", 'Aidan Quinn'), ('Kieran Johnson', 'James Caan'), ('Mission Priest', 'Stephen Rea')]",Paul Quinn
2621,33194,"[('Wenxiu', 'Li Xiaolu'), ('Lao Jin', 'Lopsang'), ('Li Chuanbei', 'Zheng Qian')]",Joan Chen
2622,10210,"[('Oberon', 'Rupert Everett'), ('Helena', 'Calista Flockhart'), ('Nick Bottom', 'Kevin Kline')]",Michael Hoffman
2623,53862,"[('Gregory Reed', 'Deon Richmond'), ('June Nelson', 'Donald Faison'), ('Fish', 'Guy Torry')]",David Raynr
2624,17962,"[('Takashi Mochizuki', 'Arata Iura'), ('Shiori Satonaka', 'Erika Oda'), ('Satoru Kawashima', 'Susumu Terajima')]",Hirokazu Koreeda
2625,9460,"[('Chui Chik / Black Mask', 'Jet Li'), ('Insp. Shek Wai-Ho ""Rock""', 'Lau Ching-Wan'), ('Tracy Lee', 'Karen Mok')]",Daniel Lee
2626,4927,"[('Eric Hunter', 'Chris Stafford'), ('Maggie', 'Tina Holmes'), ('Rod', 'Andersen Gabrych')]",David Moreton
2627,122190,"[('Himself', 'Haile Gebrsellasie'), (""Haile's Mother"", 'Shawananness Gebrselassie'), ('Young Haile Gebrselassie', 'Yonas Zergaw')]",Leslie Woodhead
2628,1893,"[('Qui-Gon Jinn', 'Liam Neeson'), ('Obi Wan Kenobi', 'Ewan McGregor'), ('Padmé Amidala', 'Natalie Portman')]",George Lucas
2629,31342,"[('Helen', 'Kate Capshaw'), ('Lillian MacFarquhar', 'Blythe Danner'), ('Janet Hall', 'Ellen DeGeneres')]",Peter Chan
2630,44297,"[('Shandurai', 'Thandie Newton'), ('Jason Kinsky', 'David Thewlis'), ('Agostino', 'Claudio Santamaria')]",Bernardo Bertolucci
2631,95627,"[(""Myrna L'Hatsky"", 'Lisa Marie'), ('Eva Santana', 'Barbara Hershey'), ('Simone', 'Debi Mazar')]",Amos Poe
2632,8785,"[('Alfonse Van Worden', 'Zbigniew Cybulski'), ('Princess Emina', 'Iga Cembrzyńska'), ('Donna Frasquetta Salero', 'Elżbieta Czyżewska')]",Wojciech Has
2633,15849,"[('Imhotep / Ardath Bey', 'Boris Karloff'), ('Helen Grosvenor / Princess Anck-es-en-Amon', 'Zita Johann'), ('Frank Whemple', 'David Manners')]",Karl Freund
2634,18990,"[('John Banning', 'Peter Cushing'), ('Kharis, the Mummy', 'Christopher Lee'), ('Isobel Banning / Princess Ananka', 'Yvonne Furneaux')]",Terence Fisher
2635,29242,"[('Kharis', 'Lon Chaney Jr.'), ('Dr. James Halsey', 'Dennis Moore'), ('Betty', 'Kay Harding')]",Leslie Goodwins
2636,29243,"[('Kharis', 'Lon Chaney Jr.'), ('Yousef Bey', 'John Carradine'), ('Tom Hervey', 'Robert Lowery')]",Reginald Le Borg
2637,31498,"[('Steve Banning', 'Dick Foran'), ('Marta Solvani', 'Peggy Moran'), ('Babe Jenson', 'Wallace Ford')]",Christy Cabanne
2638,29239,"[('Kharis, the Mummy', 'Lon Chaney Jr.'), ('Mehemet Bey', 'Turhan Bey'), ('Dr. John Banning', 'John Hubbard')]",Harold Young
2639,15660,"[('Joan Crawford', 'Faye Dunaway'), ('Christina Crawford', 'Diana Scarwid'), ('Greg Savitt', 'Steve Forrest')]",Frank Perry
2640,1924,"[('Superman / Clark Kent', 'Christopher Reeve'), ('Jor-El', 'Marlon Brando'), ('Lois Lane', 'Margot Kidder')]",Richard Donner
2641,8536,"[('Lex Luthor', 'Gene Hackman'), ('Superman / Clark Kent', 'Christopher Reeve'), ('Otis', 'Ned Beatty')]",Richard Lester
2642,9531,"[('Superman / Clark Kent', 'Christopher Reeve'), ('Gus Gorman', 'Richard Pryor'), ('Perry White', 'Jackie Cooper')]",Richard Lester
2643,11411,"[('Superman / Clark Kent', 'Christopher Reeve'), ('Lois Lane', 'Margot Kidder'), ('Lex Luthor', 'Gene Hackman')]",Sidney J. Furie
2644,138,"[('Dracula', 'Bela Lugosi'), ('Mina Seward', 'Helen Chandler'), ('John Harker', 'David Manners')]",Tod Browning
2645,-1,[],
2646,30793,"[('Count Dracula', 'John Carradine'), ('Dr. Franz Edelmann', 'Onslow Stevens'), ('Lawrence Stewart Talbot', 'Lon Chaney Jr.')]",Erle C. Kenton
2647,3103,"[('Dr. Niemann', 'Boris Karloff'), ('Daniel', 'J. Carrol Naish'), ('Lawrence Talbot', 'Lon Chaney Jr.')]",Erle C. Kenton
2648,3035,"[('Dr. Henry Frankenstein', 'Colin Clive'), ('Elizabeth', 'Mae Clarke'), ('Victor Moritz', 'John Boles')]",James Whale
2649,3077,"[('Baron Wolf von Frankenstein', 'Basil Rathbone'), ('The Monster', 'Boris Karloff'), ('Ygor', 'Bela Lugosi')]",Rowland V. Lee
2650,3074,"[('Dr. Ludwig Frankenstein', 'Cedric Hardwicke'), ('The Frankenstein Monster', 'Lon Chaney Jr.'), ('Ygor', 'Bela Lugosi')]",Erle C. Kenton
2651,3076,"[('Lawrence Stewart Talbot, the wolfman', 'Lon Chaney Jr.'), ('The Frankenstein Monster', 'Bela Lugosi'), ('Dr. Frank Mannering', 'Patric Knowles')]",Roy William Neill
2652,3079,"[('Baron Viktor Frankenstein', 'Peter Cushing'), ('Elizabeth', 'Hazel Court'), ('Paul Krempe', 'Robert Urquhart')]",Terence Fisher
2653,32023,"[('Count Dracula', 'Lon Chaney Jr.'), ('Katherine Caldwell', 'Louise Allbritton'), ('Frank Stanley', 'Robert Paige')]",Robert Siodmak
2654,13666,"[('Larry Talbot - The Wolf Man (as Lon Chaney)', 'Lon Chaney Jr.'), ('Sir John Talbot', 'Claude Rains'), ('Gwen Conliffe', 'Evelyn Ankers')]",George Waggner
2655,29794,"[('Stefan Crosscoe', 'Christopher Lee'), ('Jenny Templeton', 'Annie McEnroe'), ('Ben White', 'Reb Brown')]",Philippe Mora
2656,9077,"[('Dr. Matt Hastings', 'John Agar'), (""Stephanie 'Steve' Clayton"", 'Mara Corday'), ('Prof. Gerald Deemer', 'Leo G. Carroll')]",Jack Arnold
2657,36685,"[('Dr. Frank-N-Furter', 'Tim Curry'), ('Janet Weiss', 'Susan Sarandon'), ('Brad Majors', 'Barry Bostwick')]",Jim Sharman
2658,43391,"[('Mike Trent', 'Mikel Conrad'), ('Vee Langley', 'Pat Garrison'), ('Hans', 'Hantz von Teuffen')]",Mikel Conrad
2659,30168,"[('Himself', 'Dan Aykroyd'), ('Himself', 'John Candy'), ('Himself', 'Cheech Marin')]",Andrew Solt
2660,10785,"[('Captain Patrick Hendry', 'Kenneth Tobey'), ('Nikki', 'Margaret Sheridan'), ('Dr. Arthur Carrington', 'Robert Cornthwaite')]",Christian Nyby
2661,19483,"[('John Putnam', 'Richard Carlson'), ('Ellen Fields', 'Barbara Rush'), ('Sheriff Matt Warren', 'Charles Drake')]",Jack Arnold
2662,8974,"[('Dr. Clayton Forrester', 'Gene Barry'), ('Sylvia Van Buren', 'Ann Robinson'), ('General Mann', 'Les Tremayne')]",Byron Haskin
2663,29959,"[('Cmdr. Pete Mathews', 'Kenneth Tobey'), ('Prof. Lesley Joyce', 'Faith Domergue'), ('Dr. John Carver', 'Donald Curtis')]",Robert Gordon
2664,11549,"[('Dr. Miles J. Bennell', 'Kevin McCarthy'), ('Becky Driscoll', 'Dana Wynter'), ('Jack Belicec', 'King Donovan')]",Don Siegel
2665,18158,"[('Dr. Russell A. Marvin', 'Hugh Marlowe'), ('Carol Marvin', 'Joan Taylor'), ('Maj. Huglin, Liason Officer', 'Donald Curtis')]",Fred F. Sears
2666,27625,"[('Dr. Paul Nelson', 'Peter Graves'), ('Claire Anderson', 'Beverly Garland'), ('Dr. Tom Anderson', 'Lee Van Cleef')]",Roger Corman
2667,41516,"[('Dr. Roger Bentley', 'John Agar'), ('Adad', 'Cynthia Patrick'), ('Dr. Jud Bellamin', 'Hugh Beaumont')]",Virgil W. Vogel
2668,17918,"[('Dr. Anton Arcane', 'Louis Jourdan'), ('Alice Cable', 'Adrienne Barbeau'), ('Doctor Alec Holland', 'Ray Wise')]",Wes Craven
2669,37305,"[('Lt. Joe Clemons', 'Gregory Peck'), ('Pvt. Forstman', 'Harry Guardino'), ('Lt. Walter Russel', 'Rip Torn')]",Lewis Milestone
2670,18784,"[('Cmdr, Richardson', 'Clark Gable'), ('Lt. Jim Bledsoe', 'Burt Lancaster'), ('Yeoman 1st Class Mueller', 'Jack Warden')]",Robert Wise
2671,509,"[('Anna Scott', 'Julia Roberts'), ('William Thacker', 'Hugh Grant'), ('Bella', 'Gina McKee')]",Roger Michell
2672,1090,"[('Douglas Hall/John Ferguson/David', 'Craig Bierko'), ('Hannon Fuller/Grierson', 'Armin Mueller-Stahl'), ('Jane Fuller/Natasha Molinaro', 'Gretchen Mol')]",Josef Rusnak
2673,24858,"[('Alexandre', 'Bruno Ganz'), ('Anna', 'Isabelle Renauld'), ('The Poet', 'Fabrizio Bentivoglio')]",Theo Angelopoulos
2674,15059,"[('Adult Nic', 'Julian Sands'), ('English / Italian Twin', 'Saffron Burrows'), ('Flash Man', 'Justin Chadwick')]",Mike Figgis
2675,55912,"[('Sylvia Weld', 'Lena Headey'), ('Victor Bukowski', 'Douglas Henshall'), ('Louise', 'Penélope Cruz')]",María Ripoll
2676,12117,"[('Dr. Ethan Powell', 'Anthony Hopkins'), ('Dr. Theo Caulder', 'Cuba Gooding Jr.'), ('Ben Hillard', 'Donald Sutherland')]",Jon Turteltaub
2677,11779,"[('himself', 'Compay Segundo'), ('himself', 'Eliades Ochoa'), ('himself', 'Ry Cooder')]",Wim Wenders
2678,41730,"[('Pete Kepler', 'Casey Affleck'), ('Skye Davidson', 'Kate Hudson'), ('Blue Baxter', 'Brendan Sexton III')]",Morgan J. Freeman
2679,84198,"[('Himself', 'Jeff Bridges'), ('Himself', 'Tom Colicchio'), ('Herself', 'Mariana Chilton')]",Kristi Jacobson
2679,84198,"[('Himself', 'Jeff Bridges'), ('Himself', 'Tom Colicchio'), ('Herself', 'Mariana Chilton')]",Kristi Jacobson
2680,100568,"[('Van', 'Norman Reedus'), ('Doug', 'Chad Lowe'), (""Van's Father"", 'Will Lyman')]",William Roth
2681,13533,"[('Mark', 'Eric McCormack'), ('Bill', 'William Shatner'), ('Mort Berg', 'Carl Bressler')]",Robert Meyer Burnett
2682,62676,"[('Donna De Angelo', 'Mary Elizabeth Mastrantonio'), (""'Jumpin' Joe Gastineau"", 'David Strathairn'), ('Noelle De Angelo', 'Vanessa Martinez')]",John Sayles
2683,817,"[('Austin Powers / Dr. Evil / Fat Bastard', 'Mike Myers'), ('Felicity Shagwell', 'Heather Graham'), ('Basil Exposition', 'Michael York')]",Jay Roach
2684,265966,"[('Vernon Fry', 'Patrick Bergin'), ('Minister Doyle', 'Griffith Brewer'), ('Frank Seymour', 'Serge Houde')]",Alain Zaloum
2685,91598,"[(""Lucien L'Hotte"", 'Jean-Yves Tual'), ('Paola Bendoni', 'Anita Ekberg')]",Yvan Le Moine
2686,14283,"[('Nicolo Bussotti (Cremona)', 'Carlo Cecchi'), ('Anna Bussotti (Cremona)', 'Irene Grazioli'), ('Cesca (Cremona)', 'Anita Laurenzi')]",François Girard
2687,37135,"[('Tarzan', 'Tony Goldwyn'), ('Kala', 'Glenn Close'), ('Jane Porter', 'Minnie Driver')]",Kevin Lima
2688,2275,"[('Paul Brenner', 'John Travolta'), ('Sara Sunhill', 'Madeleine Stowe'), ('Lt. Gen. Joseph Campbell', 'James Cromwell')]",Simon West
2689,68426,"[('Herself', 'Whoopi Goldberg'), ('Herself', 'Bette Midler'), ('Himself', 'Nathan Lane')]",Andrew J. Kuehn
2690,24137,"[('Lady Gertrude Chiltern', 'Cate Blanchett'), ('Miss Mabel Chiltern', 'Minnie Driver'), ('Lord Arthur Goring', 'Rupert Everett')]",Oliver Parker
2691,10376,"[(""Danny Boodmann T.D. Lemon Nineteen Hundred '1900'"", 'Tim Roth'), ('Max Tooney', 'Pruitt Taylor Vince'), ('das Mädchen', 'Mélanie Thierry')]",Giuseppe Tornatore
2692,104,"[('Lola', 'Franka Potente'), ('Manni', 'Moritz Bleibtreu'), (""Lola's Father"", 'Herbert Knaup')]",Tom Tykwer
2693,15800,"[('Herself', 'Denise Crosby'), ('Herself', 'Barbara Adams'), ('Herself', 'Majel Barrett')]",Roger Nygard
2694,9032,"[('Sonny Koufax', 'Adam Sandler'), ('Layla Maloney', 'Joey Lauren Adams'), ('Vanessa', 'Kristy Swanson')]",Dennis Dugan
2695,13821,"[('Brett Sprague', 'David Wenham'), ('Michelle', 'Toni Collette'), ('Sandra Sprague', 'Lynette Curran')]",Rowan Woods
2696,9421,"[('Pierre Brochant', 'Thierry Lhermitte'), ('François Pignon', 'Jacques Villeret'), ('Juste Leblanc', 'Francis Huster')]",Francis Veber
2697,55955,"[('Parvez', 'Om Puri'), ('Bettina / Sandra', 'Rachel Griffiths'), ('Farid', 'Akbar Kurtha')]",Udayan Prasad
2698,67067,"[('Leo Megaw', 'Peter Phelps'), ('Anne', 'Carolyn Bock'), ('Sharp', 'William Zappa')]",John Tatoulis
2699,6488,"[('Dr. Ross Jennings', 'Jeff Daniels'), ('Molly Jennings', 'Harley Jane Kozak'), ('Tommy Jennings', 'Garette Ratliff Henson')]",Frank Marshall
2700,9473,"[('Eric Cartman / Stan Marsh', 'Trey Parker'), ('Kyle Broflovski / Kenny McCormick', 'Matt Stone'), ('Liane Cartman', 'Mary Kay Bergman')]",Trey Parker
2701,8487,"[('Capt. James West', 'Will Smith'), ('U.S. Marshal Artemus Gordon', 'Kevin Kline'), ('Dr. Arliss Loveless', 'Kenneth Branagh')]",Barry Sonnenfeld
2702,10279,"[('Vinny', 'John Leguizamo'), ('Richie', 'Adrien Brody'), ('Dionna', 'Mira Sorvino')]",Spike Lee
2703,125263,"[('Jimmy', 'Todd Field'), ('Tom', 'Jason London'), ('Elizabeth', 'Roxana Zal')]",Scott Ziehl
2704,2767,"[('Michèle Stalens', 'Juliette Binoche'), ('Alex', 'Denis Lavant'), ('Hans', 'Klaus-Michael Grüber')]",Leos Carax
2705,78568,"[('Gabriel', 'Mathieu Amalric'), ('Anne', 'Virginie Ledoyen'), ('Adrien', 'François Cluzet')]",Olivier Assayas
2706,2105,"[('Jim Levenstein', 'Jason Biggs'), (""Chris 'Oz' Ostreicher"", 'Chris Klein'), ('Kevin Meyers', 'Thomas Ian Nicholas')]",Chris Weitz
2707,1073,"[('Michael Faraday', 'Jeff Bridges'), ('Oliver Lang', 'Tim Robbins'), ('Cheryl Lang', 'Joan Cusack')]",Mark Pellington
2708,10239,"[('Isabelle', 'Marie Rivière'), ('Magali', 'Béatrice Romand'), ('Gérald', 'Alain Libolt')]",Éric Rohmer
2709,10208,"[('Kermit the Frog', 'Steve Whitmire'), ('Gonzo', 'Dave Goelz'), ('Pepe the Prawn', 'Bill Barretta')]",Tim Hill
2710,2667,"[('Mike', 'Michael C. Williams'), ('Heather Donahue', 'Heather Donahue'), (""Joshua 'Josh' Leonard"", 'Joshua Leonard')]",Daniel Myrick
2711,48958,"[('Edward Pettigrew', 'Colin Firth'), ('Gamma MacIntosh', 'Rosemary Harris'), ('Aunt Heloise', 'Irène Jacob')]",Hugh Hudson
2712,345,"[(""Dr. William 'Bill' Harford"", 'Tom Cruise'), ('Alice Harford', 'Nicole Kidman'), ('Helena Harford', 'Madison Eginton')]",Stanley Kubrick
2713,9825,"[('Jack Wells', 'Bill Pullman'), ('Kelly Scott', 'Bridget Fonda'), ('Hector Cyr', 'Oliver Platt')]",Steve Miner
2714,16158,"[('Mike', 'Omar Epps'), ('Slim', 'Richard T. Jones'), ('Roland', 'Taye Diggs')]",Rick Famuyiwa
2715,133575,"[('Valentino', ""Vincent D'Onofrio""), ('Mary Carmen', 'Salma Hayek'), ('Gary', 'Thomas Jane')]",Dan Ireland
2716,620,"[('Dr. Peter Venkman', 'Bill Murray'), ('Dr. Raymond Stantz', 'Dan Aykroyd'), ('Dana Barrett', 'Sigourney Weaver')]",Ivan Reitman
2717,2978,"[('Dr. Peter Venkman', 'Bill Murray'), ('Dr. Raymond Stantz', 'Dan Aykroyd'), ('Dana Barrett', 'Sigourney Weaver')]",Ivan Reitman
2718,10490,"[('Amber Atkins', 'Kirsten Dunst'), ('Annette Atkins', 'Ellen Barkin'), ('Rebecca Ann ""Becky"" Leeman', 'Denise Richards')]",Michael Patrick Jann
2719,11618,"[('Dr. David Marrow', 'Liam Neeson'), ('Theo', 'Catherine Zeta-Jones'), ('Luke Sanderson', 'Owen Wilson')]",Jan de Bont
2720,332,"[('Inspector Gadget / Robo Gadget / John Brown', 'Matthew Broderick'), ('Sanford Scolex', 'Rupert Everett'), ('Brenda / Robobrenda', 'Joely Fisher')]",David Kellogg
2721,1812,"[('Katherine', 'Tori Spelling'), ('Gabriel', 'Christian Campbell'), ('Mark', 'John Paul Pitoc')]",Jim Fall
2722,8914,"[('Carter Blake', 'Thomas Jane'), ('Dr. Susan McCallister', 'Saffron Burrows'), (""Sherman 'Preacher' Dudley"", 'LL Cool J')]",Renny Harlin
2723,9824,"[('Mr. Furious', 'Ben Stiller'), ('Casanova Frankenstein', 'Geoffrey Rush'), ('Monica', 'Claire Forlani')]",Kinka Usher
2724,4806,"[('Maggie Carpenter', 'Julia Roberts'), ('Ike Graham', 'Richard Gere'), ('Peggy Flemming', 'Joan Cusack')]",Garry Marshall
2725,33430,"[('Blake Falls', 'Mark Polish'), ('Francis Falls', 'Michael Polish'), ('Penny', 'Michele Hicks')]",Michael Polish
2726,247,"[('Johnny Clay', 'Sterling Hayden'), ('Fay', 'Coleen Gray'), ('Val Cannon', 'Vince Edwards')]",Stanley Kubrick
2727,10056,"[('Vincent Rapallo', 'Frank Silvera'), ('Davy Gordon', 'Jamie Smith'), ('Gloria Price', 'Irene Kane')]",Stanley Kubrick
2728,967,"[('Spartacus', 'Kirk Douglas'), ('Marcus Licinius Crassus', 'Laurence Olivier'), ('Varinia', 'Jean Simmons')]",Stanley Kubrick
2729,802,"[('Humbert Humbert', 'James Mason'), ('Dolores „Lolita“ Haze', 'Sue Lyon'), ('Charlotte Haze', 'Shelley Winters')]",Stanley Kubrick
2730,3175,"[('Barry Lyndon', ""Ryan O'Neal""), ('Lady Lyndon', 'Marisa Berenson'), ('Capt. Potzdorf', 'Hardy Krüger')]",Stanley Kubrick
2731,147,"[('Antoine Doinel', 'Jean-Pierre Léaud'), ('Gilberte Doinel', 'Claire Maurier'), ('Julien Doinel', 'Albert Rémy')]",François Truffaut
2732,1628,"[('Catherine', 'Jeanne Moreau'), ('Jules', 'Oskar Werner'), ('Jim', 'Henri Serre')]",François Truffaut
2733,21185,"[('Nick Deezy', 'Jeff Goldblum'), ('Sylvia Pickel', 'Cyndi Lauper'), ('Harry Buscafusco', 'Peter Falk')]",Ken Kwapis
2734,11120,"[('Allie Fox', 'Harrison Ford'), ('Mother Fox', 'Helen Mirren'), ('Charlie Fox', 'River Phoenix')]",Peter Weir
2735,10136,"[('Chandler Jarrell', 'Eddie Murphy'), ('Sardo Numspa', 'Charles Dance'), ('Kee Nang', 'Charlotte Lewis')]",Michael Ritchie
2736,32060,"[('Eugene Morris Jerome', 'Jonathan Silverman'), ('Kate', 'Blythe Danner'), ('Laurie', 'Stacey Glick')]",Gene Saks
2737,48686,"[('Jay Killion', 'Charles Bronson'), ('Lara Royce Craig', 'Jill Ireland'), ('Fitzroy', 'Stephen Elliott')]",Peter R. Hunt
2738,48259,"[('Lenny Magrath', 'Diane Keaton'), ('Meg Magrath', 'Jessica Lange'), ('Babe Magrath', 'Sissy Spacek')]",Bruce Beresford
2739,873,"[('Celie', 'Whoopi Goldberg'), ('Shug Avery', 'Margaret Avery'), ('Albert', 'Danny Glover')]",Steven Spielberg
2740,48660,"[('John Hollins', 'David Allen Brooks'), ('Dr. Phillip Lloyd', 'Rod Steiger'), ('Melissa Leftridge', 'Amanda Pays')]",Stephen Carpenter
2741,26789,"[('Eddie Jillette', 'Richard Gere'), ('Michel Duval', 'Kim Basinger'), ('Losado', 'Jeroen Krabbé')]",Richard Pearce
2742,3934,"[('Bob', 'Gérard Depardieu'), ('Antoine', 'Michel Blanc'), ('Monique', 'Miou-Miou')]",Bertrand Blier
2743,108312,"[('Bigger Thomas', 'Victor Love'), ('Jan', 'Matt Dillon'), ('Mary Dalton', 'Elizabeth McGovern')]",Jerrold Freedman
2744,198469,[],Franco Zeffirelli
2745,11416,"[('Rodrigo Mendoza', 'Robert De Niro'), ('Father Gabriel', 'Jeremy Irons'), ('Altamirano', 'Ray McAnally')]",Roland Joffé
2746,10776,"[('Seymour Krelborn', 'Rick Moranis'), ('Audrey', 'Ellen Greene'), ('Mr. Mushnik', 'Vincent Gardenia')]",Frank Oz
2747,24452,"[('Audrey Fulquard', 'Jackie Joseph'), ('Gravis Mushnick', 'Mel Welles'), ('Wilbur Force', 'Jack Nicholson')]",Roger Corman
2748,9710,"[('Allan Quatermain', 'Richard Chamberlain'), ('Jesse Huston', 'Sharon Stone'), ('Umslopogaas', 'James Earl Jones')]",Gary Nelson
2749,31924,"[('Alex Sternbergen', 'Jane Fonda'), ('Turner Kendall', 'Jeff Bridges'), ('Joaquin Manero', 'Raúl Juliá')]",Sidney Lumet
2750,30890,"[('Joe, the Narrator', 'Woody Allen'), ('Sally White', 'Mia Farrow'), ('Biff Baxter', 'Jeff Daniels')]",Woody Allen
2751,24081,"[('Jo Ann', 'Elizabeth Perkins'), ('Douglas Benoit', 'John Hurt'), ('Craig Duncan', 'Darren McGavin')]",Bob Clark
2752,20242,"[('Lauren Ames', 'Shelley Long'), ('Sandy Brozinsky', 'Bette Midler'), ('Michael Sanders', 'Peter Coyote')]",Arthur Hiller
2753,39074,"[('Terry Lambert', 'Steve Guttenberg'), ('Denise', 'Elizabeth McGovern'), ('Sylvia Wentworth', 'Isabelle Huppert')]",Curtis Hanson
2754,66194,"[('Peter', 'Scott Valentine'), ('Rachel (Red Riding Hood)', 'Nicole Picard'), ('Willie (Werewolf)', 'Matt Mitler')]",Jeffery Delman
2755,2115,"[('Joe Rasnick', 'Michael J. Fox'), ('Janette Rasnick', 'Gena Rowlands'), ('Patti Rasnick', 'Joan Jett')]",Paul Schrader
