movie_id,title,director,actors,synopsis,genres,poster,year
2485,She's All That,Robert Iscove,"[('Zach Siler', 'Freddie Prinze Jr.'), ('Laney Boggs', 'Rachael Leigh Cook'), ('Brock Hudson', 'Matthew Lillard')]","High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.","['Comedy', 'Romance']",/2kWpjQ3O6DZywdIoPlvXCk3T91P.jpg,1999
2486,24-hour Woman,Nancy Savoca,"[('Grace Santos', 'Rosie Perez'), ('Madeline Labelle', 'Marianne Jean-Baptiste'), ('Joan Marshall', 'Patti LuPone')]",Grace tries to be the perfect mother and TV producer but finds trouble in juggling both.,['Drama'],/AmUR4UDDuY2t1EhENw5iB46JaNg.jpg,1998
2487,"Blood, Guts, Bullets and Octane",Joe Carnahan,"[('Victor Drub / Dumpster Bum', 'Mike Maas'), ('Mechanic', 'Nick Fenske'), ('Frank Priolo', 'Mark Priolo')]","A Cherry Pontiac Lemans Convertible...Two Days...Two-Hundred &amp; Fifty Grand. When your lemon lot hits the skids you glom the gig no matter what the smell. For Bob and Sid, two slicked-back burnouts, bum luck runs in spades. With a goose-egg for cash flow and a fore-closure falling fast, they take the gig. The Upside: Fat Cash...The Flipside...Every Thug, Crook, Punk and Mercenary on the planet looking to get rich.","['Action', 'Comedy']",/gyIyZOKJ1y80p74GjZuqpfhFy93.jpg,1998
2488,Peeping Tom,Michael Powell,"[('Mark Lewis', 'Karlheinz Böhm'), ('Vivian', 'Moira Shearer'), ('Helen Stephens', 'Anna Massey')]","Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making. She sneaks into Mark's apartment to watch it and is horrified by what she sees -- especially when Mark catches her.","['Drama', 'Horror', 'Thriller']",/tJyGgOLDLDhJkUEI4wSoD4eO7n4.jpg,1960
2489,Spanish Fly,Daphna Kastner,"[(""Antonio's Date #2"", 'Giannina Facio'), ('zoe', 'Daphna Kastner'), ('Rossy', 'Maria de Medeiros')]","A woman journalist, Zoe, knows better than to go into a story with her mind already made up. But that's exactly what she does when she heads off to Spain to write about its men and their macho take (as she sees it) on relationships. As she tries to prove her thesis, she soon realizes that she doesn't know as much about the male sex as she thought.  She also finds herself involved in relationships with the wrong men.",['Drama'],/boDTUyMS6lIMsXimpY5BOx4kxjM.jpg,1998
2490,Payback,Brian Helgeland,"[('Porter', 'Mel Gibson'), ('Bronson', 'Kris Kristofferson'), ('Val Resnick', 'Gregg Henry')]","With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.","['Action', 'Thriller']",/6wvtqAKsMso4oKTCmAlKtV2W0Zy.jpg,1999
2491,Simply Irresistible,Mark Tarlov,"[('Amanda Shelton', 'Sarah Michelle Gellar'), ('Tom Bartlett', 'Sean Patrick Flanery'), ('Jonathan Bendel', 'Dylan Baker')]","After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.","['Comedy', 'Romance']",/mBPCJOotTzUBVdQzC4yFpchCzwS.jpg,1999
2492,20 Dates,Myles Berkowitz,"[('Myles', 'Myles Berkowitz'), ('Herself', 'Tia Carrere'), ('Elisabeth', 'Elisabeth Wagner')]","Myles is divorced in L.A. He wants a love life and a film career. So he decides to go on 20 dates and find true love in front of a camera, making his first feature. His patient agent, Richard, finds a $60,000 investor, the shadowy Elie. Myles starts his search, sometimes telling his date she's being filmed, sometimes not. Elie wants sex and titillation, Myles wants it ""real."" Myles regularly talks with his old film teacher, Robert McKee, who wonders if love is possible in modern life. Half-way through the 20 dates, Myles meets Elisabeth; she's everything he desires and she likes him. Can he finish the 20 dates, satisfy Elie, and complete his film without losing Elisabeth?",['Comedy'],/9VpMRZCUtfdCg47I2uI8EgYorLg.jpg,1998
2493,"Harmonists, The",Joseph Vilsmaier,"[('Robert Biberti', 'Ben Becker'), ('Roman Cycowski', 'Heino Ferch'), ('Harry Frommermann', 'Ulrich Noethen')]","Comedian Harmonists tells the story of a famous, German male sextet, five vocals and piano, the ""Comedian Harmonists"", from the day they meet first in 1927 to the day in 1934, when they become banned by the upcoming Nazis, because three of them are Jewish.",['Drama'],/2NgC92vmBbf7BXIB0ZRUHywZV0v.jpg,1997
2494,"Last Days, The",James Moll,"[('', 'Bill Basch'), ('', 'Martin Basch'), ('', 'Randolph Braham')]","Five Jewish Hungarians, now U.S. citizens, tell their stories: before March, 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April, 1945.",['Documentary'],/yAjtrBR42qz6QmSCoPa7TKEId8o.jpg,1998
2495,"Fantastic Planet, The (La Planète sauvage)",René Laloux,"[('Tiwa (voice)', 'Jennifer Drake'), ('Young Terr (voice)', 'Eric Baugin'), ('Master Sinh (voice)', 'Jean Topart')]","Fantastic Planet tells the story of “Oms”, human-like creatures, kept as domesticated pets by an alien race of blue giants called “Draags”. The story takes place on the Draags’ planet Ygam, where we follow our narrator, an Om called Terr, from infancy to adulthood. He manages to escape enslavement from a Draag learning device used to educate the savage Oms — and begins to organise an Om revolt.","['Animation', 'Sci-Fi']",/8nVG28GNX5kEJUaUKpMBCCTHc2p.jpg,1973
2496,Blast from the Past,Hugh Wilson,"[('Adam Webber', 'Brendan Fraser'), ('Eve Rustikoff', 'Alicia Silverstone'), ('Calvin Webber', 'Christopher Walken')]","Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.","['Comedy', 'Romance']",/chljpiLSV7XAuKjYTQl3a7w39p8.jpg,1999
2497,Message in a Bottle,Luis Mandoki,"[('Garrett Blake', 'Kevin Costner'), ('Theresa Osborne', 'Robin Wright'), ('Dodge Blake', 'Paul Newman')]","A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",['Romance'],/majQar87QNbrC47qYMcmK1oCohZ.jpg,1999
2498,My Favorite Martian,Donald Petrie,"[(""Tim O'Hara"", 'Jeff Daniels'), ('Brace Channing', 'Elizabeth Hurley'), ('Lizzie', 'Daryl Hannah')]","News producer, Tim O'Hara gets himself fired for unwillingly compromising his bosses' daughter during a live transmission. A little later, he witnesses the crashing of a small Martian spacecraft, realizing his one-time chance of delivering a story that will rock the earth. Since Tim took the original but scaled-down spaceship with him, the Martian follows him to retrieve it.","['Comedy', 'Sci-Fi']",/k1wWEHxXLTHXjiBghhPqDYRBuDn.jpg,1999
2499,God Said 'Ha!',Julia Sweeney,"[('Herself', 'Julia Sweeney')]",Julia Sweeney tells the viewers the monologue about the hard time in her life when her brother fought with cancer and she was also diagnosed with a rare form of cancer.,['Comedy'],/nEcwFwKCsABvsvF2dOwNBs9IS1F.jpg,1998
2500,Jawbreaker,Darren Stein,"[('Courtney', 'Rose McGowan'), ('Marcie Fox', 'Julie Benz'), ('Julie Freeman', 'Rebecca Gayheart')]","3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret.",['Comedy'],/pjgsvVxxMR2DjjCyeHMoMJLzXds.jpg,1999
2501,October Sky,Joe Johnston,"[('Homer Hickam', 'Jake Gyllenhaal'), ('John Hickam', 'Chris Cooper'), ('Miss Riley', 'Laura Dern')]","Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",['Drama'],/oeFdjM0P3DMIKOloApLAn96GHiM.jpg,1999
2502,Office Space,Mike Judge,"[('Peter Gibbons', 'Ron Livingston'), ('Joanna', 'Jennifer Aniston'), ('Michael Bolton', 'David Herman')]",Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,"['Comedy', 'Romance']",/iO9aZzrfmMvm3IqkFiQyuuUMLh2.jpg,1999
2503,"Apple, The (Sib)",Samira Makhmalbaf,"[('Massoumeh', 'Massoumeh Naderi'), ('Zahra', 'Zahra Naderi'), ('Father', 'Ghorban Ali Naderi')]","After twelve years of imprisonment by their own parents, two sisters are finally released by social workers to face the outside world for the first time.",['Drama'],/5QC5xzyWIkGK2NcnpZUXThZYK66.jpg,1998
2504,200 Cigarettes,Risa Bramon Garcia,"[('Bartender', 'Ben Affleck'), ('Tom', 'Casey Affleck'), ('Disco Cabbie', 'Dave Chappelle')]","A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.","['Comedy', 'Drama']",/dQoRvGDAFYrmzc9gwNJ7gXlL5Xw.jpg,1999
2505,8MM,Joel Schumacher,"[('Tom Welles', 'Nicolas Cage'), ('Max California', 'Joaquin Phoenix'), ('Eddie Poole', 'James Gandolfini')]","A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",['Thriller'],/oEgBIcIJb1Z5sperKxE8Pb4tTr0.jpg,1999
2506,"Other Sister, The",Garry Marshall,"[('Carla Tate', 'Juliette Lewis'), ('Elizabeth Tate', 'Diane Keaton'), ('Dr. Radley Tate', 'Tom Skerritt')]","A mentally challenged girl proves herself to be every bit as capable as her ""perfect"" sister when she moves into an apartment and begins going to college.","['Comedy', 'Drama', 'Romance']",/bIqYI0DrUhtbWv7SI1KSP6bk8q5.jpg,1999
2507,Breakfast of Champions,Alan Rudolph,"[('Dwayne Hoover', 'Bruce Willis'), ('Kilgore Trout', 'Albert Finney'), ('Harry Le Sabre', 'Nick Nolte')]",A portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic characters. Dwayne Hoover is a wealthy car dealer-ship owner that's on the brink of suicide and is losing touch with reality.,['Comedy'],/oOEkGtAcysCV1pJAB3qFlOG76hj.jpg,1999
2508,"Breaks, The",Eric Meza,"[('Derrick King', 'Mitch Mullany')]","Derrick, a racially-confused Irishman raised in the hood by a black family is having the worst day ever. Determined to prove to his fed-up mother and would-be girlfriend that he's not a screw-up, he sets out to do one thing right (get some milk) and even that proves to be a challenge! Hilarious encounters with racist red-neck cops, local gangsters and 'flamboyant' pawn shop owners ensue, and along the way Derek shows that he can actually do things for others and maybe even get his own life together.",['Drama'],/cgouTGUxzF7mKJng7apEpDOEyXR.jpg,1999
2509,Eight Days a Week,Michael Davis,"[('Peter', 'Joshua Schaefer'), ('Erica', 'Keri Russell'), ('Matt', 'R.D. Robb')]","Peter loves his next door neighbour Erica and, on the advice of his grandfather, decides to camp out on her front lawn for the entire summer, or until she agrees to go out with him. His father is none too happy about the idea and refuses to let his son back in the house, even to get a change of clothes.",['Comedy'],/jMK6jJB8eoY0OsH2M75X32ZlxRi.jpg,1997
2510,Just the Ticket,Richard Wenk,"[('Gary Starke', 'Andy García'), ('Linda Palinski', 'Andie MacDowell'), ('Benny Moran', 'Richard Bradford')]","Gary Starke is one of the best ticket scalpers in New York City. His girlfriend, Linda, doesn't approve of his criminal lifestyle, though, and dumps him when she gets the opportunity to study cooking in Paris. Gary realizes that he has to give up scalping if he has any chance of winning her back. But before he does, he wants to cash out on one last big score. He gets his chance when the pope announces he'll be performing Easter Mass at Yankee Stadium.","['Comedy', 'Romance']",/bjIhtZCJL7prIQeUSNxYpS3Tn8L.jpg,1999
2511,"Long Goodbye, The",Robert Altman,"[('Philip Marlowe', 'Elliott Gould'), ('Eileen Wade', 'Nina van Pallandt'), ('Roger Wade', 'Sterling Hayden')]",Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.,['Crime'],/gPOuGW8hIMhs7JvyxcZiSHuvy3C.jpg,1973
2512,"Ballad of Narayama, The (Narayama Bushiko)",Shôhei Imamura,"[('Tatsuhei', 'Ken Ogata'), ('Orin', 'Sumiko Sakamoto'), ('Risuke', 'Tonpei Hidari')]",In a small village in a valley everyone who reaches the age of 70 must leave the village and go to a certain mountain top to die. If anyone should refuse he/she would disgrace their family. Old Orin is 69. This winter it is her turn to go to the mountain. But first she must make sure that her eldest son Tatsuhei finds a wife.,['Drama'],/ewYZmeoqzE5XsL0Jlcorlu9iwGe.jpg,1982
2513,Pet Sematary,Mary Lambert,"[('Louis Creed', 'Dale Midkiff'), ('Jud Crandall', 'Fred Gwynne'), ('Rachel Creed', 'Denise Crosby')]","Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.",['Horror'],/9zUax4pjRgoPIJla9CQejqNJofB.jpg,1989
2514,Pet Sematary II,Mary Lambert,"[('Jeff Matthews', 'Edward Furlong'), ('Chase Matthews', 'Anthony Edwards'), ('Sheriff Gus Gilbert', 'Clancy Brown')]","The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",['Horror'],/iaWnUo0RNDMg3uGSVrFtvlxH7EB.jpg,1992
